cluster_id,n_stations,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken
2,6,PoissonRegressor,0.2139945549650143,0.2177275623556818,3.008324762820488,0.009378910064697266
2,6,OrthogonalMatchingPursuitCV,0.21398994027081475,0.21772296957823567,3.008333593852477,0.011845827102661133
2,6,BaggingRegressor,0.20684325153155037,0.21061022289630815,3.0219790770609403,0.3119168281555176
2,6,ElasticNetCV,0.19769667970296811,0.201507091250553,3.0393536487504704,0.03530716896057129
2,6,LassoCV,0.1830871228194828,0.18696692012535332,3.066901389479346,0.026655197143554688
2,6,LassoLarsCV,0.18183033164479456,0.18571609787972698,3.0692596417249587,0.011278629302978516
2,6,LarsCV,0.18183033164479456,0.18571609787972698,3.0692596417249587,0.01958298683166504
2,6,HuberRegressor,0.1666332039195254,0.1705911464866623,3.097633537576691,0.016344308853149414
2,6,TweedieRegressor,0.1492835373530792,0.15332387939203562,3.1297118903263614,0.006421089172363281
2,6,LinearSVR,0.1483777505322088,0.15242239446107964,3.1313776025339153,0.017317533493041992
2,6,OrthogonalMatchingPursuit,0.08852381816414889,0.09285272879028228,3.2395493744744397,0.007235288619995117
2,6,ElasticNet,0.07247316854653174,0.07687830917084904,3.267948336879851,0.008795976638793945
2,6,Lasso,0.026979305392343722,0.0316005118574989,3.3471330788360065,0.005781412124633789
2,6,LassoLars,0.026979305392343722,0.0316005118574989,3.3471330788360065,0.005167961120605469
2,6,RANSACRegressor,0.008982797182767177,0.01368947519087016,3.377944719096937,0.04541277885437012
2,6,DummyRegressor,-0.007880746038921638,-0.0030939773242248947,3.4065637106334554,0.0070950984954833984
2,6,AdaBoostRegressor,-0.028866543955641033,-0.023980106543714408,3.4418462325439707,0.15539979934692383
2,6,QuantileRegressor,-0.039847309568353806,-0.03490872076301588,3.460164351844021,0.8240230083465576
2,6,ExtraTreeRegressor,-0.3446993506877425,-0.3383129157768243,3.9348169983020282,0.02013683319091797
2,6,DecisionTreeRegressor,-0.364495116244687,-0.3580146645052662,3.963674056392182,0.055236101150512695
2,6,PassiveAggressiveRegressor,-0.8642845202916039,-0.8554303985593481,4.633061210870024,0.009983062744140625
2,6,GaussianProcessRegressor,-7.097859218470338,-7.059399728778395,9.655995449308277,4.282296419143677
2,6,KernelRidge,-7.911044254329564,-7.868722672119027,10.129225543761965,2.1271960735321045
3,3,SVR,0.645348455343543,0.6491392675785883,2.195433191432255,0.23340392112731934
3,3,NuSVR,0.6391677609575397,0.6430246376218891,2.214481030954956,0.1402425765991211
3,3,MLPRegressor,0.6302402120410144,0.6341925138125476,2.2417084942245835,0.6194632053375244
3,3,ExtraTreesRegressor,0.6077414696463723,0.6119342567879194,2.308901980825112,0.5529634952545166
3,3,GradientBoostingRegressor,0.6012869138462138,0.6055486926768363,2.327820791236545,0.4669930934906006
3,3,CatBoostRegressor,0.600503898322057,0.6047740466772844,2.330105423805163,1.2471230030059814
3,3,LGBMRegressor,0.5978433577414805,0.6021419441789231,2.337851497844585,0.2670445442199707
3,3,KNeighborsRegressor,0.5959510035418751,0.600269817043209,2.3433454403707294,0.013306379318237305
