cluster_id,n_stations,Model,Adjusted R-Squared,R-Squared,RMSE,Time Taken,R2_deploy_mean,R2_deploy_std,R2_deploy_min,season
10,30,KNeighborsRegressor,0.4160821433207862,0.4267289437869792,1.9059972710913984,0.2168624401092529,,,,JJA
10,30,BayesianRidge,0.4118499936920923,0.4225739605818231,1.9128919927930903,0.0614998340606689,,,,JJA
10,30,RidgeCV,0.4117063850940421,0.4224329704549692,1.9131255139760872,0.0456659793853759,,,,JJA
10,30,ElasticNetCV,0.4115890772337592,0.4223178015143429,1.9133162465186095,0.2597391605377197,,,,JJA
10,30,Ridge,0.4115805483585788,0.4223094281494475,1.91333011299838,0.0241036415100097,,,,JJA
10,30,LinearRegression,0.411566615276125,0.4222957491142831,1.913352765570744,0.037473440170288,,,,JJA
10,30,TransformedTargetRegressor,0.411566615276125,0.4222957491142831,1.913352765570744,0.0346672534942626,,,,JJA
10,30,LassoLarsIC,0.411542392224017,0.4222719677304671,1.9133921470606283,0.0428833961486816,,,,JJA
10,30,LassoCV,0.4104592915804331,0.4212086156804657,1.9151522088855395,0.2075564861297607,,,,JJA
10,30,LassoLarsCV,0.4104383731781204,0.4211880786914852,1.915186185817459,0.0897762775421142,,,,JJA
10,30,HistGradientBoostingRegressor,0.4072280212921831,0.4180362623950403,1.92039350765161,1.515528678894043,,,,JJA
10,30,GradientBoostingRegressor,0.4039528553195709,0.4148208137922691,1.9256914500530813,17.476032733917236,,,,JJA
10,30,SGDRegressor,0.402918498053221,0.4138053163626233,1.9273616111843292,0.0750932693481445,,,,JJA
10,30,XGBRegressor,0.3998499881930994,0.4107927558313937,1.932307794500596,1.2724709510803225,,,,JJA
10,30,ExtraTreesRegressor,0.392432429893113,0.4035104447451428,1.9442123098758588,14.327175617218018,,,,JJA
10,30,RandomForestRegressor,0.380326959700446,0.3916256982796517,1.9634854946155869,44.87421441078186,,,,JJA
10,30,OrthogonalMatchingPursuitCV,0.3704238396538337,0.381903145656904,1.97911273574783,0.0431106090545654,,,,JJA
10,30,MLPRegressor,0.3681237744393202,0.3796450184223957,1.982724640569,8.62651777267456,,,,JJA
10,30,ElasticNet,0.3646030092528116,0.3761884487113299,1.9882407611423625,0.0360651016235351,,,,JJA
10,30,BaggingRegressor,0.3465829777492917,0.3584969834224204,2.016237176817109,4.5531861782073975,,,,JJA
10,30,OrthogonalMatchingPursuit,0.332225686217232,0.3444014739482791,2.038267834883852,0.0225882530212402,,,,JJA
10,30,AdaBoostRegressor,0.2188013699959539,0.2330452672205009,2.204586444623164,3.325767040252685,,,,JJA
