feature,importance,std,cluster_id
2m_dewpoint_temperature,0.057673574935043784,0.00791182407879389,2
relative_humidity,0.05535650964651922,0.006652562023420658,2
rh_p10_basin,0.053859942023415146,0.005258398692585958,2
lag2_wind_mag_max,0.053676892516129456,0.008521455394375297,2
10m_u_component_of_wind,0.05296291959671235,0.007955840537441751,2
gust_factor,0.05052644782522306,0.0073211332700122665,2
wind_mag_std,0.046937256793941444,0.008706430879433999,2
lag1_wind_mag_max,0.04642661314872857,0.007059481411208169,2
msl_min_basin,0.041456457128902585,0.00694406107366653,2
10m_v_component_of_wind,0.041150679273089415,0.009276632564446571,2
month_cos,0.04054508519105373,0.00827404498364529,2
pressure_tendency,0.039923473348937165,0.008905611799581171,2
lag1_gust_obs,0.03766125384026924,0.006474168951068551,2
wind_mag,0.03433679531582687,0.004551825150074232,2
wind_dir_sin,0.0342876943641798,0.005079120939591896,2
t2m_max_basin,0.03407438734134296,0.006737580971902312,2
t2m_range,0.03375706103659877,0.006265136654756792,2
lag3_gust_obs,0.027619017605617874,0.009234068795556282,2
month_sin,0.026215770726368447,0.0074556625209115275,2
wind_mag_max_anom,0.026155558180198206,0.005035208595244498,2
surface_pressure,0.022621900571224686,0.007970663750837303,2
lag1_pressure_tendency,0.021343711534850596,0.007766521822185085,2
t2m_min_basin,0.018353117992269605,0.00448078343278072,2
msl_range_basin,0.016843739755271803,0.006168464763883863,2
day_cos,0.015755415480343114,0.007390365554621553,2
lag2_gust_obs,0.01527425748592511,0.007349531791616598,2
lag3_wind_mag_max,0.014806560070533714,0.005422289336326596,2
2m_temperature,0.013368435453037335,0.005008246170852049,2
longitude,0.012462533725711555,0.0066246285650170995,2
latitude,0.0117371690934994,0.004598249316866049,2
day_sin,0.008005027377620344,0.0040761794130071425,2
era5_clim_wind,0.00452516044211971,0.0038985101236825976,2
lag7_wind_mag_max,-0.007538549109487895,0.006112414390699413,2
total_precipitation,0.5816829116087144,0.02893403368474136,3
rolling3d_wind_mag_max,0.5161504190476397,0.03532914742437849,3
tp_max_basin,0.4442644854959121,0.03959056337406844,3
tp_roll3_basin,0.304335410538342,0.02125547475337357,3
latitude,0.189285904533288,0.017478913005701598,3
surface_pressure,0.17612790300262743,0.014295979169930764,3
wind_mag_std,0.1472840728018618,0.02823990396379331,3
t2m_min_basin,0.14665538426363955,0.015979460950401654,3
lag1_wind_mag_max,0.137663930712324,0.0167735776131947,3
longitude,0.12419608838825243,0.01746725467945009,3
rolling7d_gust_obs,0.12063803789936055,0.012883471803364065,3
lag2_wind_mag_max,0.11887932555872191,0.013568087026086612,3
wind_mag_max,0.10705981456225369,0.012974102045099935,3
2m_temperature,0.1043121596237137,0.014345243304057754,3
rolling7d_wind_mag_max,0.0887737088516288,0.013257980133994643,3
tp_lag1_basin,0.08469772261460594,0.021258718678513044,3
t2m_max_basin,0.08364084377014792,0.012996485204513105,3
msl_min_basin,0.08016214556731042,0.011050048516341022,3
msl_range_basin,0.06795106547770693,0.021549858767659198,3
day_cos,0.06412962316623533,0.009254079412158828,3
t2m_range,0.06324664589630759,0.006828894986196055,3
10m_v_component_of_wind,0.06046813386944628,0.011783545276285551,3
rh_p10_basin,0.05922898715749514,0.01292971483386115,3
era5_clim_wind,0.050973273787596626,0.015874340223412862,3
pressure_tendency,0.04480991978765269,0.011071317442219727,3
wind_dir_sin,0.04420027485172863,0.010241415496345704,3
relative_humidity,0.044096432499611024,0.0065305987527975815,3
wind_mag,0.03793490524844089,0.010178368850419504,3
2m_dewpoint_temperature,0.03654889054010557,0.008613855587791824,3
lag1_pressure_tendency,0.03598659355189154,0.00832162179362622,3
gust_factor,0.03548506768680414,0.009960472689238373,3
tp_lag2_basin,0.03076325920985763,0.0154331041342222,3
ws_p90_basin,0.030694582038957984,0.00616866078623039,3
month_cos,0.03022089035974495,0.005528903610195132,3
wind_mag_max_anom,0.029045515188795293,0.013017363997562719,3
lag3_wind_mag_max,0.028036446828525973,0.009010287397080095,3
10m_u_component_of_wind,0.025854099730202376,0.01037297464320731,3
lag1_gust_obs,0.02072424228048754,0.007142603297802504,3
lag3_gust_obs,0.011915574533449765,0.008269916876694984,3
lag2_gust_obs,0.011327773362634826,0.007669322751784866,3
